Package Name,Functions,Data Safety Labels
com.sinyee.babybus.restaurant,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.BatteryManager.getIntProperty","App info and performance,Diagnostics,App activity"
com.sinyee.babybus.selfcare,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.BatteryManager.getIntProperty","App activity,App info and performance,Diagnostics"
com.sinyee.babybus.shopkeeper,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.BatteryManager.getIntProperty,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics,Device or other IDs,App activity"
com.sinyee.babybus.shopping,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.BatteryManager.getIntProperty,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,App activity"
com.sinyee.babybus.superman,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.BatteryManager.getIntProperty","App info and performance,Diagnostics,App activity"
com.sinyee.babybus.tailor,"android.os.BatteryManager.getIntProperty,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks","App info and performance,Diagnostics,App activity,Device or other IDs"
com.sinyee.babybus.talk2kiki.global,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.BatteryManager.getIntProperty,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,Device or other IDs,App activity,Personal info"
com.sinyee.babybus.taxi,"android.os.StrictMode.getVmPolicy,android.os.BatteryManager.getIntProperty,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics,App activity"
com.sinyee.babybus.village,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.BatteryManager.getIntProperty","App info and performance,Diagnostics,App activity"
com.sir.racing.ultimatecardrivingsimulator,"android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Device or other IDs,App info and performance,Personal info,Diagnostics"
com.sir.racing.ultimatemotorcyclesimulator,"android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getDataNetworkType,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy","App activity,App info and performance,Diagnostics,Device or other IDs,Personal info"
com.Skygo.Stickmanfalling,"java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Other app performance data,App activity,Personal info,Diagnostics,Device or other IDs"
com.skytek.animals.ringtone,"android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App activity,App info and performance,Personal info,Diagnostics"
com.sleepmonitor.aio,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy","App info and performance,Device or other IDs"
com.smallbeautiful.crazyfastrunner,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.smallgiantgames.empires,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,java.io.File.getUsableSpace",Other app performance data
com.smartpitch.livesmartpitch,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.smartriver.looka,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.location.LocationManager.getLastKnownLocation","App info and performance,App activity,Precise location,Approximate location"
com.smartsoftasia.perfume,"android.os.Debug.getNativeHeapFreeSize,android.os.Debug.getNativeHeapSize,android.location.LocationManager.getLastKnownLocation","Diagnostics,Location,Precise location,Approximate location"
com.smartswitch.shareit.datashare.phoneclone,"android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator","App activity,Diagnostics,Device or other IDs"
com.smartwidgetlabs.fitbitandroid,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getBSSID,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningTasks,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","App activity,App info and performance,Device or other IDs,Other app performance data,Personal info,Diagnostics"
com.smartwidgetlabs.philipshue,"android.location.LocationManager.getLastKnownLocation,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID","Precise location,App info and performance,App activity,Other app performance data,Personal info,Device or other IDs,Diagnostics"
com.smilerlee.klondike,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.smokoko.race,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.Debug.getMemoryInfo,android.net.wifi.WifiInfo.getSSID,android.os.BatteryManager.getIntProperty,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace","Device or other IDs,App info and performance,Personal info,Diagnostics,Other app performance data"
com.smsrobot.call.blocker.caller.id.callmaster,"android.telephony.TelephonyManager.getNetworkOperator,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses","Device or other IDs,Personal info,App info and performance,Diagnostics,App activity"
com.smule.magicpiano,android.location.LocationManager.getLastKnownLocation,Precise location
com.smule.singandroid,"java.io.File.getFreeSpace,android.location.LocationManager.getLastKnownLocation","Other app performance data,Precise location"
com.snake.io.slither.worms,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Device or other IDs,Diagnostics"
com.sng.solitaire.fish,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.sng.yatzy,"android.os.StrictMode.getThreadPolicy,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.app.usage.UsageStatsManager.getAppStandbyBucket,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Personal info"
com.sngict.bingo,"android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.app.usage.UsageStatsManager.getAppStandbyBucket,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList","App info and performance,App activity,Diagnostics,Personal info,Other app performance data"
com.sngict.dominoes,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Personal info,App info and performance,Diagnostics,Other app performance data"
com.sngict.rummy.gin,"android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.app.usage.UsageStatsManager.getAppStandbyBucket,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace","App info and performance,Other app performance data,Personal info,Diagnostics,App activity"
com.sngict.spades,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Personal info,Other app performance data,App activity,Diagnostics"
com.snowcorp.stickerly.android,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
com.soccer.football.kick,"android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,Personal info"
com.soccer.score.star,"android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,Personal info"
com.socem.predictbabyface.babymaker.future.app,"android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator","Device or other IDs,Personal info,App info and performance,App activity,Diagnostics"
com.sofeh.android.musicstudio3,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks,android.location.LocationManager.getLastKnownLocation,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace","App info and performance,Diagnostics,Device or other IDs,Personal info,App activity,Location,Precise location,Approximate location,Other app performance data"
com.softick.android.spider,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
