Package Name,Functions,Data Safety Labels
com.pinkbike.trailforks,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getDataNetworkType,android.location.LocationManager.getLastKnownLocation","App info and performance,Diagnostics,Device or other IDs,Precise location,Approximate location"
com.pinpinteam.rockcrawling,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.pinpinteam.teethrunner,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.pinteng.lovelywholesale,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.piriform.ccleaner,"android.os.StrictMode.getThreadPolicy,java.io.File.getUsableSpace,android.os.StrictMode.getVmPolicy","App info and performance,Other app performance data"
com.pixel.art.happy.color.by.number.paint.coloring.free,"java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.location.LocationManager.getLastKnownLocation,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","App info and performance,Other app performance data,Device or other IDs,Location,Precise location,Approximate location,Personal info,Diagnostics"
com.pixel.coloring.color.by.number,"android.telephony.TelephonyManager.getDataNetworkType,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.os.Build.getSerial,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy","Device or other IDs,App info and performance,App activity,Other app performance data,Diagnostics,Personal info"
com.pixel.gun3d,"android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,Personal info"
com.pixel4d.wallpaper.background.hd.livewallpapers3d,"android.net.wifi.WifiInfo.getMacAddress,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy","Device or other IDs,App info and performance,Other app performance data,Diagnostics,Personal info,App activity"
com.pixelberrystudios.choices,java.io.File.getFreeSpace,Other app performance data
com.pixelkraft.edgelighting,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","App activity,Personal info"
com.pixelsdev.beautymakeupcamera,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses","Personal info,App info and performance,Device or other IDs,Diagnostics,App activity"
com.pixelstar.gsm,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Personal info"
com.PixelStudio,"android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningTasks,java.io.File.getFreeSpace","App activity,Other app performance data"
com.pixign.relax.color,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getDeviceId","Personal info,App info and performance,Other app performance data,Diagnostics,App activity,Device or other IDs"
com.pizzagames.constructcar,"android.net.wifi.WifiInfo.getMacAddress,android.os.StrictMode.getThreadPolicy","Device or other IDs,App info and performance"
com.pl.premierleague,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.accounts.AccountManager.getAccountsByType,android.app.usage.UsageStatsManager.getAppStandbyBucket,java.io.File.getUsableSpace,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Other app performance data"
com.planosynergy.wgi.base_camp,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App info and performance,App activity,Diagnostics"
com.plantiary,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getBSSID,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses","Personal info,App info and performance,Device or other IDs,App activity"
com.plantid.picturethis.plantin.plantsnap.natureid,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Personal info"
com.plattuo.sniper.shooting.counterterrorist,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy","App info and performance,Personal info,Diagnostics,App activity,Device or other IDs"
com.playcus.bingostar,"java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.playdatedigital.playdohabcsfreemium,android.os.StrictMode.getThreadPolicy,App info and performance
com.playday.bitcoinsolitaire,"android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,java.io.File.getTotalSpace","Diagnostics,Other app performance data"
com.playgendary.creamaster,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.playgendary.hitmasters,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.playgendary.ktbremaster,"android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Other app performance data,Personal info"
com.playgendary.polyspherecoolgame,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.playgendary.sportmasters,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.playgendary.tanks,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.playnoob.homeflip,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.playnull.carvsgiant.android,"java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,App activity,Personal info"
com.playplus.multi.robot.transform.game,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Other app performance data,Personal info,App activity,Device or other IDs"
com.playrix.fishdomdd.gplay,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.playrix.homescapes,java.io.File.getFreeSpace,Other app performance data
com.playrix.township,java.io.File.getUsableSpace,Other app performance data
com.playspare.watersort3d,"android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName","Precise location,Approximate location,Personal info"
com.playstation.remoteplay,android.os.StrictMode.getThreadPolicy,App info and performance
com.playvalve.solitaire,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.playvalve.tc,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace","Personal info,Other app performance data"
com.playvalve.tm,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace","Other app performance data,Personal info"
com.playvalve.yatzy,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Other app performance data"
com.pluragames.weedpinball1,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","Personal info,App info and performance"
com.pnc.ecommerce.mobile,"android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getLine1Number,android.location.LocationManager.requestLocationUpdates","Personal info,Precise location,Phone number"
com.podcast.podcasts,java.io.File.getFreeSpace,Other app performance data
com.pokerstars.cebo.psp,"android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation",Precise location
com.ponicamedia.voicechanger,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App activity,App info and performance,Diagnostics,Device or other IDs,Personal info"
com.popreach.dumbways,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","Other app performance data,Personal info,App activity,Diagnostics"
com.popularapp.periodcalendar,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
com.potatojam.classic.solitaire.klondike,android.os.StrictMode.getThreadPolicy,App info and performance
com.powerschool.portal,android.os.StrictMode.getThreadPolicy,App info and performance
com.PoxelStudios.DudeTheftAuto,"android.os.StrictMode.getVmPolicy,android.os.Debug.getMemoryInfo,android.bluetooth.BluetoothHeadset.getConnectedDevices,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.location.LocationManager.getLastKnownLocation,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks","App info and performance,Diagnostics,Device or other IDs,Personal info,Location,Precise location,Approximate location,App activity"
com.pranksounds.appglobaltd,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus","App activity,Personal info,App info and performance,Other app performance data,Device or other IDs,Diagnostics"
